0.00 1.58 19.12
1.00 1.61 19.17
2.00 1.64 19.02
3.00 1.70 19.05
4.00 1.73 18.97
5.00 1.67 18.79
6.00 1.67 18.85
7.00 1.60 18.53
8.00 1.64 18.60
9.00 1.60 18.64
10.00 1.63 18.61
11.00 1.69 18.75
12.00 1.65 18.36
13.00 1.61 18.32
14.00 1.63 18.30
15.00 1.67 18.05
16.00 1.68 18.25
17.00 1.64 18.04
18.00 1.65 17.98
19.00 1.63 17.92
20.00 1.61 18.02
21.00 1.68 18.10
22.00 1.68 17.87
23.00 1.78 17.77
24.00 1.83 17.91
25.00 1.85 17.79
26.00 1.84 17.83
27.00 1.84 17.92
28.00 1.78 17.62
29.00 1.73 17.68
30.00 1.67 17.70
31.00 1.71 17.67
32.00 1.75 17.66
33.00 1.82 17.65
34.00 1.85 17.51
35.00 1.92 17.29
36.00 1.89 16.96
37.00 1.95 16.90
38.00 1.98 17.11
39.00 1.94 16.98
40.00 1.94 16.94
41.00 2.02 17.00
42.00 2.02 16.80
43.00 2.08 16.71
44.00 2.01 16.69
45.00 2.12 16.52
46.00 2.20 16.52
47.00 2.26 16.60
48.00 2.29 16.47
49.00 2.29 16.60
50.00 2.29 16.67
51.00 2.32 16.59
52.00 2.39 16.57
53.00 2.49 16.61
54.00 2.52 16.89
55.00 2.52 16.91
56.00 2.47 16.93
57.00 2.46 17.27
58.00 2.46 17.25
59.00 2.43 17.18
60.00 2.43 17.28
61.00 2.42 17.12
62.00 2.43 17.23
63.00 2.39 17.08
64.00 2.33 16.96
65.00 2.28 16.92
66.00 2.21 16.95
67.00 2.24 17.05
68.00 2.28 16.69
69.00 2.22 16.50
70.00 2.12 16.54
71.00 2.14 16.49
72.00 2.11 16.74
73.00 2.11 16.81
74.00 2.11 16.53
75.00 2.07 16.25
76.00 2.04 16.20
77.00 2.07 16.32
78.00 2.01 16.47
79.00 2.03 16.56
80.00 2.04 16.59
81.00 2.11 16.70
82.00 2.13 16.65
83.00 2.11 16.65
84.00 2.11 16.67
85.00 2.12 16.86
86.00 2.09 16.85
87.00 2.08 16.87
88.00 2.04 16.91
89.00 2.08 16.99
90.00 2.08 17.24
91.00 2.04 17.09
92.00 1.99 16.90
93.00 1.99 17.09
94.00 2.09 17.18
95.00 2.13 17.11
96.00 2.06 17.10
97.00 2.08 17.22
98.00 2.06 17.27
99.00 2.10 17.37
100.00 2.11 17.41
101.00 2.16 17.42
102.00 2.18 17.37
103.00 2.18 17.25
104.00 2.14 17.16
105.00 2.08 17.01
106.00 2.07 17.12
107.00 2.11 17.30
108.00 2.08 17.27
109.00 2.06 16.94
110.00 2.06 17.22
111.00 2.06 17.17
112.00 2.08 17.32
113.00 2.04 17.23
114.00 2.02 17.16
115.00 2.00 17.17
116.00 2.03 17.29
117.00 2.02 17.39
118.00 2.03 17.22
119.00 2.06 17.15
120.00 2.06 17.03
121.00 2.06 16.90
122.00 2.07 16.92
123.00 2.14 17.10
124.00 2.07 16.93
125.00 2.02 16.94
126.00 2.01 16.79
127.00 2.01 16.88
128.00 2.03 17.26
129.00 2.04 17.31
130.00 2.01 17.16
131.00 1.98 16.88
132.00 2.02 17.06
133.00 1.99 16.97
134.00 1.94 16.73
135.00 1.96 16.86
136.00 1.97 17.00
137.00 1.97 16.98
138.00 1.94 16.87
139.00 1.96 16.97
140.00 1.91 16.70
141.00 1.90 16.61
142.00 1.95 16.80
143.00 1.95 16.74
144.00 1.97 16.94
145.00 2.01 17.23
146.00 1.94 17.35
147.00 1.88 17.44
148.00 1.82 17.73
149.00 1.81 17.58
150.00 1.81 17.53
151.00 1.81 17.69
152.00 1.87 17.76
153.00 1.91 17.74
154.00 1.94 17.81
155.00 1.91 17.88
156.00 1.89 17.82
